URL,Title,Content
https://docwiki.embarcadero.com/ERStudioDA/203/en/Name_Handling,Automatic Naming Translation,"From ER/Studio Data Architect
(Redirected from
Name Handling
)
Jump to:
navigation
,
search
Go Up to
Customizing Standard Model Features for New Models
To automatically use a Naming Standards Template to set a physical name from a logical and vice versa as names are modified in the Entity/Table and Attribute/Column Editors.
To enable this feature, go to
Tools > Options > Name Handling
tab in the group labeled
In-Editor Naming Standards
:
Enable automatic naming translation.
Checking this option enables this feature.
Use entity/table NST for child translation.
Checking this option enables the use of the NST (naming standards template) bound to the parent entity or table, if there is none bound to the attribute or column currently being edited.
To use this feature there must be a bound NST on the object
OR
there is a bound NST on the parent entity/table and the second option above is checked.
Also required: The
freeze name
property is not checked.
For attributes/columns, this only applies to the individual object. The freeze name property of the parent entity/table is ignored.
You are editing a logical name in the logical model or a physical name in the physical model.
If the translation is enabled, then as the user types the name, the translated name appears in the other edit control. For example, if the user is editing an attribute in the logical model, then as the user enters the attribute name, the column name field is updated with a translated name. Or, if a user is editing the table name of a table in a physical model, then the entity name is set with the translated name.
Note:
Name handling settings shown in
Model Options
are ignored when a name can be translated according to the prerequisites above. Otherwise, they are followed.
See Also
Enforcing Naming Standards Using Naming Standards Templates
Creating and Editing Columns
Creating and Editing Tables
Customizing Standard Model Features for New Models
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Automatic_Naming_Translation&oldid=3539
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Normalization,Normalization,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Logical Design Concepts
Normalization helps eliminate redundancy and streamline your logical design. A normalized database design is well-organized, even elegant. It is very important to complete the normalization process before transforming the logical design to a physical design; doing so allows a more efficient implementation of the physical design on an actual database.
Normalization is the process of separating data into multiple, related tables. A normalized database design is characterized by multiple entities with relatively few attributes in each; an unnormalized design is characterized by few entities with relatively many attributes in each. Normalizing the logical design helps eliminate certain types of redundancy and incompleteness in the model.
Part of the normalization procedure entails moving certain sets of repeating data from one entity to its own entity, then creating a relationship between the two. For example, consider the development of a data model for a university to store information about alumni. One entity can hold information about alumni, like their names, degrees they have earned, and the year they graduated. If some alumni have earned more than one degree from the university, then degree information becomes a set of repeating data. In the normalization process, the degree information is removed from the entity and placed in a separate entity. Next, a relationship is created between the first entity and the new entity so that information in each entity is associated with information in the other.
While working with logical data models, a data modeler should understand the rules (or forms) of normalization to produce a good data model.
The following defines the normalization forms:
Eliminate Repeating Groups (1NF)
: A separate table exists for each set of related attributes and each table has a primary key.
Eliminate Redundant Data (2NF)
: Attributes depending on only part of a multi-valued key is removed it to a separate table.
Eliminate Columns Not Dependent On Key (3NF)
: Attributes not contributing to a description of the key, are removed to a separate table.
BCNF. Boyce-Codd Normal Form (BCNF)
: Non-trivial dependencies between candidate key attributes are separated out into distinct tables.
Isolate Independent Multiple Relationships (4NF)
: No table contains two or more 1:n or n:m relationships that are not directly related.
Isolate Semantically Related Multiple Relationships (5NF)
: There may be practical constraints on information that justify separating logically related many-to-many relationships.
Isolate Semantically Related Multiple Relationships (ONF)
: A model limited to only simple (elemental) facts, as expressed in Object Role Model notation.
Domain-Key Normal Form (DKNF)
: A model free from all modification anomalies.
All normal forms are additive, so if a model is in 3rd normal form, it is also in 2nd and 1st normal form.
See Also
Logical Design Documentation
Object Name Rules
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Normalization&oldid=5207
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Object_Model_Hierarchy_Diagram,Object Model Hierarchy Diagram,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Automation Objects Programmer's Guide
The conceptual diagram below shows the hierarchical relationships among major objects. When writing macros you'll generally instantiate objects in the order shown. Collection objects, such as Lines and Entities or Indexes have been omitted for simplicity.
See Also
Why Use Automation Objects?
Sample Macros Installed with ER/Studio Data Architect
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Object_Model_Hierarchy_Diagram&oldid=5208
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Object_Name_Rules,Object Name Rules,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Logical Design Concepts
Naming entities and attributes deserves serious attention. Long after you implement a system, the names you give to entities and attributes persist. You should not sacrifice clarity for brevity. Names should be descriptive yet general enough to represent all members. Several naming rules should be followed in order to ensure that your design is as clear as possible. Consider the following naming rules:
Singular Form
: Entity and attribute names should be singular (for example, Customer, not Customers), even though they can have many members.
Name Length
: The IDEF1X methodology permits name lengths of up to 65 characters, which is more than adequate for naming objects properly. However, most databases support maximum table and column name lengths of only 18 or 30 characters. While you can enter longer names, the Validate Logical or Physical Models function will check length violations before DDL generation.
Case
: When naming your objects, you have the choice of using upper, lower or mixed case. Perhaps the easiest format for people to read and understand is mixed case, capitalizing the first letter of every word (for example, CustomerAddress).
See Also
Normalization
Logical Design Documentation
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Object_Name_Rules&oldid=5209
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Organizing_Columns_for_Netezza,Organizing Columns for Netezza,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Developing the Physical Model
On the Organization tab of the Table Editor for the Netezza 6.0 (and later versions) platform, you can select up to four columns of a table on which to base the organization of the table. Tables with columns specified in the ORGANIZE ON clause are called Clustered Base Tables (CBT). Organizing the table records in this way causes Netezza to save the selected table records in the same or nearby extents. This can enhance query performance and disk I/O.
CBTs are most often used for large fact or event tables with many millions or billions of rows. Scanning records of such large tables requires full disk scans to gather the relevant records. Organizing tables to correspond with your queries can take advantage of zone maps to improve performance.
Available Columns
: Displays all the columns available to add to the organization key. Select the column you want to add to the organizing keys and move it to the Selected Columns box. Use the left and right arrows to move columns to and from the Selected Columns box. You can select a maximum of four columns to use in the organizing key.
Selected Columns
: Displays the columns that make up the organizing key.
Up
/
Down
buttons: Let you reorder the columns in the organizing key. The column order can affect the access speed. The most frequently accessed columns should be at the top of the Selected Columns list.
See Also
Creating and Editing Columns
Creating and Editing Attributes and Columns
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Organizing_Columns_for_Netezza&oldid=5211
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Overriding_Color_and_Font_Settings_for_a_Specific_Object,Overriding Color and Font Settings for a Specific Object,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Customizing the Data Model
Contents
1
Change Color and Font Settings for an Entity, Table, Attribute, Column or View
2
Change Entity/Table Background and Outline Colors
3
Change the Background and Outline Colors of Views in an Open Data Model
4
Changing the Color of Relationships
5
See Also
To make your model more attractive and easier to read, you can change the background, outline, and font colors along with the font type entities/tables, attributes/columns, views, and relationships in your data model. Use specific colors and/or fonts to help you organize your data model.
Set the default background color of the model in the Main Model Display area of the Logical or Physical tabs of the Options editor, choose
Tools > Options
.
This section is comprised of the following topics:
Change Color and Font Settings for an Entity, Table, Attribute, Column or View
Change Entity/Table Background and Outline Colors
Change the Background and Outline Colors of Views in an Open Data Model
Changing the Color of Relationships
Change Color and Font Settings for an Entity, Table, Attribute, Column or View
Use the
Color and Fonts
editor to do the following:
Change the font, font style, size, and effects (strikeout and underline) for one or more selected components of an entity or table, such as: entity name, entity attributes, primary keys, role names, alternate keys, and inversion entries.
Change the font, font style, size, and effects (strikeout and underline) for selected components of a view column.
Apply font and color settings to attribute categories such as: non-inherited primary keys, inherited primary keys, non-inherited non-keys, inherited non-keys, primary key index, unique indexes, non-unique indexes, attachments, triggers, and data security.
Change the background and outline color of entities, tables and views.
In the
Data Model Window
, right-click the object you want to change or the object containing the object you want to change.
For entities, tables, columns, and attributes
, choose
Entity Color and Font Settings > Entity/Attributes Colors and Fonts
.
For views and view columns
, choose
View Color and Font Settings > View/View Columns Colors and Fonts
.
In the
Colors and Fonts
editor make the changes desired.
You can apply the same changes to multiple attributes or columns by pressing and holding CTRL while clicking the objects.
To apply color and font setting changes to all occurrences of the selected object in the model, select
Apply to all submodels
; otherwise, the changes will affect only the occurrence of the entity selected.
Use the preview area to preview your changes and then click
OK
to implement the changes.
Change Entity/Table Background and Outline Colors
In the
Data Model Window
, right-click the entity/table you want to change.
Choose
Entity Color and Font Settings > Entity Background/Outline Color
.
In the
Entity Color
editor make the changes desired.
To apply color changes to all occurrences of the selected entity in the model, select
Apply to all submodels
; otherwise, the changes will affect only the occurrence of the entity selected.
Change the Background and Outline Colors of Views in an Open Data Model
In the
Data Model Explorer
, expand the
Views
node of a logical or physical mode, and then right-click the view you want to change.
Choose
View Color and Font Settings > Colors & Fonts > Colors
.
To set the background color of all views in the model
, from the list, select
View Background
and then click
Set Color
.
To set the foreground color of all views in the model (the dotted line around the view box)
, from the list, select
View Foreground
and then click
Set Color
.
To choose one of the Basic colors
or one of the existing
Custom Colors
, select a color box and then click
OK
.
To choose a color not already displayed in this dialog, click
Define Custom Colors
, define the new color, click
Add to Custom Colors
. (This adds a new color option to the available
Custom Colors
.) Then you can select the new color box and click
OK
.
To apply your changes and exit the
Colors & Fonts
editor, click
OK
again.
Notes
When exporting the model, you can also export the view background by selecting Export model and object background color in
Model > Options > Display
.
You can specify background and foreground colors for an individual view by right-clicking the view in the Data Model Window and then selecting View Background/Outline Color. This setting can be overridden by selecting Same background color for all views in
Tools > Options > View
. If Same background color for all views is enabled, the View Background/Outline Color option will be unavailable in the View Color and Font Settings short-cut menu.
You can specify that all views in the data model share the same background and foreground (outline) colors by choosing Tools > Options > View and then in the View area, selecting Same background color for all views. This setting will override any setting made for individual views in
Tools > Options > View
.
Changing the Color of Relationships
In the
Data Model Window
, right-click the relationship for which you want to change the color.
Choose
Relationship Color > Edit Settings
.
You can change the color of all or individual relationships in your diagram. You can specify a default relationship color on the Options Editor - Application tab. Even if you set a default color for your relationships, you can still use the Colors and Fonts Editor to change all or individual relationships in your diagram.
See Also
Changing the Model Background
Customizing the Display of Diagrams and Objects
Customizing Standard Model Features for New Models
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Overriding_Color_and_Font_Settings_for_a_Specific_Object&oldid=5212
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Overview,Overview,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
User Guide
Contents
1
ER/Studio Family Products
2
Application Design
3
See Also
ER/Studio Data Architect is an industry-leading data modeling tool for designing and understanding databases, helping companies discover, document, and re-use data assets. With round-trip database support, you can reverse-engineer, analyze, and optimize existing databases. Productivity gains and organizational standards enforcement can be achieved with ER/Studio Data Architect's strong collaboration capabilities.
ER/Studio Data Architect offers:
Model-driven design environment
Complete database life cycle support
Enterprise model management
Data lineage documentation
Enterprise communication capabilities
Data warehouse and integration support
Quality database designs
This overview provides a basic introduction to ER/Studio Data Architect, the products in the ER/Studio Data Architect family, and IDERA applications that can further enable data architects.
ER/Studio Family Products
There are several products in the ER/Studio family:
ER/Studio Data Architect
: Provides a complete environment for analyzing, designing, creating, and maintaining database applications, including logical and physical models for many common database platforms.
ER/Studio Team Server Core
:
(Installed with the repository)
The ER/Studio Team Server Core enables easy distribution of models and metadata across the enterprise. ER/Studio Team Server Core lets you make use of data source definitions stored centrally, as well as letting you search, browse, and report on the information contained in the Team Server.
Repository
:
(Installed with Team Server)
Productivity gains and enforcement of organizational standards can be achieved with strong collaboration capabilities offered by the model Repository, a version-control application. ER/Studio Data Architect and Business Architect users connect to the Repository to get a data model revision, check in changes, compare and merge local copies of the data model to a version in the Repository, and run various usage reports.
MetaWizard
: Integrates metadata across modeling tools, business intelligence, ETL platforms and industry-standard exchange formats (XMI, XML and XSD). This tool enables ER/Studio Data Architect to integrate with more than seventy other applications by sharing metadata through an import-export capability.
In addition to the products above, IDERA also offers the following complementary applications:
Business Architect
: A business modeling tool for creating a graphical representation of your business from the core concepts that describe the business, to the processes that detail how your business operates. The product allows you to easily model your business processes and how those processes use data. The product's Conceptual Modeling provides an intuitive way to outline subject areas and concepts that can then drive the creation of detailed data models.
ER/Studio Viewer
: (Viewer) ER/Studio Viewer provides an interactive environment for accessing ER/Studio Data Architect data models, offering the same sophisticated navigational features of ER/Studio Data Architect to members of the modeling team that want advanced viewing, navigation and printing functionality but do not require the ability to edit the models.
Application Design
The following diagram shows the functional relationship among ER/Studio components and with the software components of a typical development system.
See Also
ER/Studio Team Server Wiki
Customizing Standard Model Features for New Models
Application Interface
Configuring and Customizing
Data Modeling Fundamentals
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Overview&oldid=7280
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Overview_Window,Overview Window,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Application Interface
The Overview window lets you navigate large Data Models. The Overview window provides a thumbnail view of the entire model. You can open and close the Overview window as needed by pressing F9 or clicking Overview Window on the Tools ribbon. When you zoom in or out, the Overview window places a border around the portion of the model displayed in the
Data Model Window
.
See Also
Overview
Zoom Window
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Overview_Window&oldid=7275
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Performing_Complex_Actions_Using_Methods,Performing Complex Actions Using Methods,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Automation Objects Programmer's Guide
Methods perform actions more complex than the simple setting or reading of a property. For example,
OpenFile()
is a DiagramManager method that in turn invokes a number of other operations: it must navigate the directory/file system, allocate resources for file handling, keep track of the file handle and attributes and so on.
Dim MyDiagram As Diagram
Dim strFile As String
strFile = ""
C:\Users\<user>\AppData\Roaming\IDERA\ERStudio\Model\MyModel.dm1
""
Set MyDiagram = DiagramManager.OpenFile(strFile)
See Also
Why Use Automation Objects?
Using the SAX Basic Macro Editor
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Performing_Complex_Actions_Using_Methods&oldid=5217
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Physical_Storage_Considerations,Physical Storage Considerations,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Developing the Logical Model
Planning the storage of tables and indexes is best done during the physical design stage in order to improve performance and to streamline data administration tasks. When planning physical storage, carefully consider both the placement and size of tables and indexes.
The performance of almost all database applications is I/O bound. To improve I/O throughput, you should physically separate tables that are frequently joined together. You should also separate tables from their indexes. The objective is to have the database read or write data in parallel as much as possible.
Two key concerns of every database administrator are free space management and data fragmentation. If you do not properly plan for the volume and growth of your tables and indexes, these two administrative issues could severely impact system availability and performance. Therefore, when designing your physical model, you should consider the initial extent size and logical partition size.
As a starting point, you should estimate the size of each table and its indexes based on a projected row count. For databases that let you specify initial extent sizes, such as Oracle, you should set the initial extent size to the estimated size in order to avoid data fragmentation as the table grows. By keeping tables within a single extent, you can decrease data access times and avoid reorganizing tables.
Once you have determined the placement and sizes of the tables and indexes in your database, you can estimate the total size requirements of the database. This should help you avoid running out of free space for your database.
The following sections describe how you can optimally store and partition tables and indexes through the options available in the table and index editors for the specific database platforms that support these options.
Defining Table Storage
Distributing Columns for IBM DB2 for LUW 9.x (and later versions)
Distributing  Columns for GreenPlum
Distributing Columns for Netezza
Organizing Columns for Netezza
Partitioning a Table
Defining Index Storage
Partitioning a Table Index
See Also
Creating and Editing StoGroups
Creating and Editing Tablespaces
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Physical_Storage_Considerations&oldid=7756
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Planning_for_and_Predicting_Database_Growth,Planning for and Predicting Database Growth,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Developing the Physical Model
Contents
1
Planning for Table and Index Storage
2
Predicting Table Growth
3
Predicting Database Growth
4
Reporting Database Growth Analysis
5
See Also
In order to ensure optimal database performance, it is important that you assess your storage needs and plan accordingly. This section will help you to do this and is comprised of the following topics:
Planning for Table and Index Storage
Predicting Table Growth
Predicting Database Growth
Reporting Database Growth Analysis
Planning for Table and Index Storage
Planning the storage of tables and indexes is best done during the physical design stage in order to improve performance and to streamline data administration tasks. When planning physical storage, carefully consider both the placement and size of tables and indexes. The performance of almost all database applications is I/O bound. To improve I/O throughput, physically separate tables that are frequently joined together. Also, separate tables from their indexes. The objective is to have the database read or write data in parallel as much as possible.
Two key concerns of every database administrator are free space management and data fragmentation. If you do not properly plan for the volume and growth of your tables and indexes, these two administrative issues could severely impact system availability and performance. Therefore, when designing the physical model, consider the initial extent size and logical partition size.
As a starting point, estimate the size of each table and its indexes based on a projected row count. The Capacity Planning tool helps project the size of the databases given certain growth parameters. For databases that let you specify initial extent sizes, such as Oracle, set the initial extent size to the estimated size in order to avoid data fragmentation as the table grows. By keeping tables within a single extent, data access times decreases and table reorganization can be determined.
Once you have determined the placement and sizes of the tables and indexes in your database, estimate the total size requirements of the database in order to avoid running out of free space for the database.
Predicting Table Growth
Capacity planning metrics can be recorded for each table so that proper sizing can be done before the table is implemented in a database.
The
Capacity Planning
tab of the
Table Editor
helps predict change using metrics such as table row count, table growth rate, growth type, growth period and table maximum size.
In the
Data Model Explorer
, double-click a table in the physical model.
Click the
Capacity Planning
tab and then complete it.
Tip:
Change the column
Avg. Width
and
Percent Null
values to more accurately predict the table growth.
You can later see and edit the growth predictions you made in the
Table Editor
in the
Capacity Planning Options
window.
Predicting Database Growth
Using the
Capacity Planning
utility, you can forecast storage requirements of newly implemented or existing database systems so budgeting or engineering can be accounted for well in advance.
In the
Data Model Explorer,
select and then right-click a physical model.
Click
Capacity Planning
and then complete the options.
The following describe options that require additional explanation:
Growth Parameters
tab: Specifies overhead elements that contribute to database growth. The amount of overhead required depends on the DBMS platform and the storage options you have selected for the database, such as the minimum percentage of a data block to reserve as free space, and options for logging, auditing, and data recovery. The values provided here are reflected in the Projected Size column of the Growth Analysis tab.
Row Overhead
: Tailors the formulae to account for any overhead used by the chosen DBMS platforms of the physical model to store each record. This number represents the number of bytes of overhead the DBMS may use to store records. This should be set to 0 initially, but you can specify any number of bytes to add on to the row size.
Table Overhead
: Accounts for overhead to store data for a table. This is a multiplier applied to table size. A value of 1.2 corresponds to 20% overhead. The default value of 1 indicates no overhead.
Index Overhead
: Accounts for overhead to store indexes. The number of bytes is added to the indexed column sizes. For example, in Oracle the index overhead is 6 bytes, so 6 is added to the sum of the indexed column sizes.
Blob Overhead
: Accounts for overhead to store BLOB columns. Similar to Table Overhead, this is a multiplier applied to BLOB storage. A value of 1.2 corresponds to 20% overhead. 1 indicates no overhead.
Blob BlockSize
: Enter an estimate of the average size of BLOB columns. This will be used as the average size of each BLOB column.
Note:
Changes you make for a table on the
Sizing Options
tab like
Starting Amount
, or the
Data Growth
are automatically reflected in the
Sizing Estimates'
.
Changes made in the
Sizing Options
tab and the
Growth Parameters
tab are reflected on the
Growth Analysis
tab.
Reporting Database Growth Analysis
From the Capacity Planning Utility you can export the metrics produced in formats such as RTF, HTML, or CSV, so, for example, you can draft your own reports for the growth patterns of a physical model.
In the
Data Model Explorer
, select and then right-click a physical model.
Click
Capacity Planning
and then complete the
Sizing Options
and
Growth Parameters
of the Capacity Planning utility.
Click the
Growth Analysis
tab and select the
Report Type
and
Report Options
desired.
A preview of the report contents appears in the Output area.
See Also
Physical Storage Considerations
Defining Index Storage
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Planning_for_and_Predicting_Database_Growth&oldid=5219
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Pop-up_Windows,Pop-up Windows,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Application Interface
Pop-up windows can display brief definitions or the DDL of each object in your Data Model. When you hover the mouse pointer over any object briefly,
ER/Studio Data Architect
displays a pop-up window. The popup in the following example displays the definition of each attribute in the entity
Employee
.
To display the the definition of each attribute as in the screenshot above, choose
View > Cursor Popup Help Options > Entity Help
and then select
Attribute Definition
.
See Also
Overview
Introduction
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Pop-up_Windows&oldid=5220
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Printing_the_Data_Model,Printing the Data Model,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Using ER/Studio Data Architect
From ER/Studio Data Architect, you can print your data models in monochrome or color to distribute to your reviewers. You can use the Print dialog box to set specific print parameters such as, printing specific sections of your diagram, diagram appearance, page range, zoom level, and border specifications. The Print dialog also has navigational tools that let you navigate your diagram to select the print area. You can save your print settings to reuse at a later time.
Before printing your model, display the page boundaries in the Data Model Window so you can optimally place your objects for better viewing and printing. Choose
Tools > Options > Display > Page Boundaries
.
Print the data model
In the
Data Model Explorer
, select the physical or logical model, or the submodel that you want to print.
Choose
File > Print
.
Choose the options desired in the
Print
dialog and then click
OK
.
To enable reviewers who do not have access to ER/Studio Data Architect to view your models, in addition to printing the model you can also create an XML Schema, save the model and distribute it with ER/Studio Data Architect Viewer, create RTF and HTML reports about the model, export the model to another format to be opened in a different application, or create an image of the model.
See Also
Generating RTF and HTML Model Reports
Exporting the Data Model
Exporting an Image of the Data Model
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Printing_the_Data_Model&oldid=5221
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Promoting_Data_Integrity_Through_Rules,Promoting Data Integrity Through Rules,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Using ER/Studio Data Architect
Rules promote data integrity by validating the data supplied to an attribute or table column. For example, you could define a rule, NotLessThanZero, which specifies that data values for an attribute or column be zero or greater. Once bound to a table column, the rule would reject any transactions that supply a negative value to the table column. Rules are independent database objects that behave like check constraints, but can be re-used throughout your data model.
Rules, like Defaults in the Data Dictionary let you manage and reuse commonly used rules. Rules can be bound to other dictionary objects such as datatype or UDTs as well as attributes/columns. Rules can be created directly in the domain or under the Rules node.
Example
If you have a generic constraint that will apply to many fields, you can create a domain that will allow you to specify the constraint in that domain. You can use a place-holder for the column in the table. Use @var to substitute the column name. The column name replaces @var when a rule in the data dictionary is bound to a column.
For example, a rule was created in the
Pubs.dm1
sample model, with the following syntax:
UPPER(@var) in ('Y', 'N')
When that rule is bound to column au_id as follows:
the rules translates to:
UPPER(au_id) in ('Y', 'N')
as shown in the Check Constraint Value area in the following screenshot:
Create and Edit Data Dictionary Rules
On the
Data Model Explorer
, click the
Data Dictionary
tab.
On the
Data Dictionary
tab, right-click the
Rules
node and then select
New Rule
.
Complete the
Add/Edit Dictionary Rule
Editor as required and then click
OK
to implement the changes.
Once created, you can edit the rule by double-clicking it to launch the editor.
The following describe options that require additional explanation:
Rule Value
tab
Specifies the rule. You must specify the rule value in the same syntax as the database platform in which you intend to use the rule.
Attachment Bindings
tab
Bind an external piece of information, or attachment to the rule. You can also remove an attachment from an object, override an attachment binding's default value, or change the position of a bound attachment. To override the value of the attachment you have moved to the Selected Attachments grid, double-click the Value field of the target attachment. ER/Studio Data Architect opens the Value Override Editor or a list depending on the attachment datatype. Attachments are created in the Attachments folder of the Data Dictionary and must be applied to the default before they will display on this tab. For more information, see
Attaching External Documents to the Data Model
.
Binding Information
tab
Select the object classes and/or specific objects to which you want to bind this rule. You can override this setting using the Rule/Constraint tab of the object class editor.
See Also
Determining Which Objects are Bound by Data Dictionary Objects
Changing Data Dictionary Object Bindings and Values
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Promoting_Data_Integrity_Through_Rules&oldid=5222
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Quick_Access_Toolbar,Quick Access Toolbar,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Application Interface
ER/Studio Data Architect has a Quick Access Toolbar (QAT) which provides access to your favourite functions. You can find it in the top left hand corner of the application. You can easily add new functions.
Adding functions to the QAT
You can quickly add functions to the QAT by right clicking on them and selecting Add
You can also click the dropdown on the QAT itself and customize it.
And select More Commands
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Quick_Access_Toolbar&oldid=7181
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Quick_Start_Guide,Introduction,"From ER/Studio Data Architect
(Redirected from
Quick Start Guide
)
Jump to:
navigation
,
search
Go Up to
Main Page
ER/Studio Data Architect
is a visual modeling application used for platform-independent logical data architecture analysis and design, in addition to platform-specific physical database design and construction. The powerful, multi-level design environment addresses the everyday needs of database administrators, developers, and data architects who build and maintain large, complex database applications and strive to consolidate, report, and re-use metadata across the enterprise.
The progressive interface and simplicity of
ER/Studio Data Architect
has been designed to effectively address the ease-of-use issues which have plagued data modeling and CASE tools for the past decade and more. The application equips you to create, understand, and manage the life-cycle of mission-critical database designs and business metadata within the enterprise.
ER/Studio Data Architect
is rich and customizable, offering strong logical design capabilities like:
The ability to spawn many physical designs from a corporate logical design.
Bi-directional model comparison and information synchronization.
Visual-Basic for Applications API for product customization.
Powerful DDL reverse engineering and generation.
Metadata import and export capabilities.
Data lineage documentation.
Sophisticated XML, HTML, and RTF-based documentation and reporting facilities.
Application Interface
The application interface is divided into several tabbed windows that let you navigate and customize your workspace. The application includes context-sensitive toolbars, menus, intuitive icons, keyboard commands, and other resources to help you work efficiently. ER/Studio Data Architect user interface has a standard Windows look and feel.
For a detailed description of the internal data structure of the ER/Studio Data Architect application and the Repository, you can look at Metadata models (DM1 files), usually found in:
C:\ProgramData\IDERA\ERStudioDA_x.x\Sample Models
For information on enhanced UI features, please see the corresponding numbers below or mouseover the image:
Interface Features
ER/Studio Data Architect
has an enhanced user interface that is similar to Microsoft Windows with intuitive icons.
You can dock frequently-used design icons on a separate toolbar that's always available.
The name of the active model, with or without the full path to the file, can be displayed on the title bar of the main application window. This is an option you can set in
Tools > Options > Application > Application Defaults
.
ER/Studio Data Architect displays the active model in bold type, so that you can easily see which model or submodel you are working on.
The
Data Model
tab of the Data Model Explorer displays indexes, relationships, and attributes as separate nodes.
The
Data Model
tab of the Data Model Explorer displays schema objects like packages, procedures, functions, materialized views, auxiliary tables, and triggers as separate nodes.
The
Overview Window
lets you navigate large Data Models.
The
Zoom Window
helps you focus on the details of a specific area of a large, reduced diagram.
The Data Model Explorer is comprised of five tabs that offer easy access to important functionality and also includes an Explorer tree that lets you efficiently navigate the objects of your data models. The ER/Studio Data Architect interface to the Data Model is divided into two main areas. On the left is the Data Model Explorer and on the right is the Data Model Window. This convention is carried out on other tabs of the user interface, such as the Repository and Data Lineage tabs, where you’ll find an explorer on the left and a graphical representation on the right. The Data Model Window also provides a complete workspace for creating physical and logical data models and smaller, movable windows to help you navigate large data models.
See Also
Tutorial: Installing ER/Studio Data Architect
Upgrading ER/Studio Data Architect
Licensing ER/Studio Data Architect
What's New
Release Notes
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Introduction&oldid=6040
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Redoing_a_Data_Dictionary_Redo_Check_Out,Redoing a Data Dictionary Redo Check Out,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Working with Data Dictionaries in the Repository
The Redo Check Out operation transfers the latest version of the Diagram or objects from the Repository to your machine. Because you have the diagram or objects checked out, you can view and modify them.
On the
Data Model Explorer
, select the
Data Dictionary
tab and then click the target data dictionary.
Choose
Repository > Data Dictionary > Check Out Data Dictionary
.
Note:
Any changes made to the Diagram before doing the
Redo Check Out
operation are discarded.
See Also
Undoing a Data Dictionary Check Out
Checking in the Data Dictionary
Checking out the Data Dictionary
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Redoing_a_Data_Dictionary_Redo_Check_Out&oldid=5223
"""
